"filename"	"text"	"span"	"code"
"caso_clinico_medicina_interna1302"	"Jubilado"	"165 173"	"SCTID: 105493001"
"casos_clinicos_infecciosas134"	"jubilado"	"826 834"	"SCTID: 105493001"
"casos_clinicos_infecciosas127"	"jubilado"	"917 925"	"SCTID: 105493001"
"casos_clinicos_infecciosas150"	"jubilado"	"318 326"	"SCTID: 105493001"
"casos_clinicos_infecciosas150"	"jubilado"	"469 477"	"SCTID: 105493001"
"casos_clinicos_infecciosas98"	"jubilado"	"778 786"	"SCTID: 105493001"
"casos_clinicos_infecciosas44"	"prejubilada"	"547 558"	"SCTID: 105493001"
"caso_clinico_radiologia1011"	"Pensionado"	"169 179"	"SCTID: 105493001"
"caso_clinico_neurologia35"	"Jubilado"	"327 335"	"SCTID: 105493001"
"32617903A_ES"	"jubilado"	"73 81"	"SCTID: 105493001"
"caso_clinico_dermatologia496"	"prejubilado"	"25 36"	"SCTID: 105493001"
"caso_clinico_dermatologia450"	"jubilado"	"885 893"	"SCTID: 105493001"
"cc_onco818"	"jubilado"	"368 376"	"SCTID: 105493001"
"cc_onco493"	"jubilada"	"388 396"	"SCTID: 105493001"
"cc_onco1530"	"jubilado"	"52 60"	"SCTID: 105493001"
"cc_onco1695"	"pensionista"	"48 59"	"SCTID: 105493001"
"cc_onco431"	"jubilado"	"84 92"	"SCTID: 105493001"
"cc_onco969"	"jubilado"	"56 64"	"SCTID: 105493001"
"cc_onco803"	"jubilada"	"28 36"	"SCTID: 105493001"
"cc_onco899"	"Jubilado"	"76 84"	"SCTID: 105493001"
"cc_onco740"	"jubilado"	"56 64"	"SCTID: 105493001"
"cc_onco578"	"jubilado"	"61 69"	"SCTID: 105493001"
"cc_onco634"	"jubilado"	"52 60"	"SCTID: 105493001"
"cc_onco1856"	"jubilado"	"404 412"	"SCTID: 105493001"
"cc_onco242"	"jubilado"	"73 81"	"SCTID: 105493001"
"cc_onco221"	"jubilado"	"83 91"	"SCTID: 105493001"
"cc_onco1569"	"jubilado"	"139 147"	"SCTID: 105493001"
"cc_onco93"	"Jubilada"	"141 149"	"SCTID: 105493001"
"cc_onco800"	"Jubilado"	"560 568"	"SCTID: 105493001"
"cc_onco783"	"jubilado"	"460 468"	"SCTID: 105493001"
"cc_onco657"	"Jubilada"	"812 820"	"SCTID: 105493001"
"cc_onco657"	"jubilada"	"838 846"	"SCTID: 105493001"
"cc_onco739"	"jubilado"	"205 213"	"SCTID: 105493001"
"cc_onco385"	"jubilado"	"206 214"	"SCTID: 105493001"
"cc_onco907"	"jubilado"	"171 179"	"SCTID: 105493001"
"cc_onco329"	"Prejubilado"	"134 145"	"SCTID: 105493001"
"caso_clinico_atencion_primaria99"	"jubilado"	"2008 2016"	"SCTID: 105493001"
"caso_clinico_atencion_primaria100"	"jubilado"	"2612 2620"	"SCTID: 105493001"
"caso_clinico_atencion_primaria160"	"Jubilado"	"725 733"	"SCTID: 105493001"
"caso_clinico_atencion_primaria160"	"jubilado"	"2102 2110"	"SCTID: 105493001"
"caso_clinico_atencion_primaria188"	"Jubilado"	"202 210"	"SCTID: 105493001"
"caso_clinico_atencion_primaria68"	"Jubilado"	"2098 2106"	"SCTID: 105493001"
"caso_clinico_atencion_primaria141"	"jubilados"	"1241 1250"	"SCTID: 105493001"
"caso_clinico_atencion_primaria187"	"jubilado"	"1779 1787"	"SCTID: 105493001"
"caso_clinico_atencion_primaria187"	"pensión no contributiva"	"1822 1845"	"SCTID: 105493001"
"caso_clinico_medtropical108"	"operador de maquinaria vial"	"19 46"	"9312.1.3"
"caso_clinico_psiquiatria148"	"contador en una compañía de publicidad"	"1756 1794"	"7411.1.2"
"casos_clinicos_profesiones25"	"contador en una compañía"	"2703 2727"	"7411.1.2"
"casos_clinicos_profesiones20"	"contador en una compañía de publicidad"	"1754 1792"	"7411.1.2"
"caso_clinico_dermatologia156"	"platero"	"2126 2133"	"7313.1.8"
"cc_onco452"	"orfebre"	"62 69"	"7313.1.2"
"caso_clinico_psiquiatria62"	"tractorista en finca ganadera"	"835 864"	"7233.8.1"
"caso_clinico_medicina_interna1459"	"manejaba un montacargas"	"1279 1302"	"7215.2.2"
"caso_clinico_endocrinologia155"	"portero de discoteca"	"71 91"	"5414.1.5"
"caso_clinico_psiquiatria318"	"jefe de seguridad del rey"	"2334 2359"	"5414.1.10"
"caso_clinico_alergologia1"	"auxiliar en una clínica odontológica"	"26 62"	"5321.1.1"
"caso_clinico_psiquiatria104"	"auxiliar de enfermería"	"8056 8078"	"5321.1.1"
"caso_clinico_psiquiatria399"	"auxiliar de enfermería"	"645 667"	"5321.1.1"
"caso_clinico_psiquiatria384"	"auxiliar de enfermería"	"8065 8087"	"5321.1.1"
"caso_clinico_psiquiatria450"	"auxiliar de enfermería"	"273 295"	"5321.1.1"
"caso_clinico_psiquiatria499"	"ATS"	"244 247"	"5321.1.1"
"casos_clinicos_profesiones93"	"auxiliar de enfermería"	"374 396"	"5321.1.1"
"casos_clinicos_profesiones92"	"auxiliar de enfermería"	"14 36"	"5321.1.1"
"casos_clinicos_profesiones54"	"auxiliar de enfermeria"	"186 208"	"5321.1.1"
"casos_clinicos_profesiones3"	"auxiliar de enfermería"	"26 48"	"5321.1.1"
"casos_clinicos_profesiones3"	"auxiliar en el hospital"	"1254 1277"	"5321.1.1"
"casos_clinicos_profesiones13"	"ATS"	"107 110"	"5321.1.1"
"casos_clinicos_profesiones13"	"trabajan en diferentes centros de salud"	"112 151"	"5321.1.1"
"casos_clinicos_profesiones4"	"auxiliar de enfermería"	"18 40"	"5321.1.1"
"casos_clinicos_profesiones4"	"auxiliar de enfermería"	"1208 1230"	"5321.1.1"
"casos_clinicos_profesiones4"	"auxiliar"	"2059 2067"	"5321.1.1"
"caso_clinico_medicina_interna1563"	"auxiliares"	"1243 1253"	"5321.1.1"
"caso_clinico_dermatologia264"	"auxiliar en una clínica dental"	"230 260"	"5321.1.1"
"S0465-546X2010000200006-1"	"auxiliar de enfermería"	"415 437"	"5321.1.1"
"S0465-546X2010000200006-1"	"auxiliar de enfermería"	"1621 1643"	"5321.1.1"
"S0465-546X2010000200006-1"	"auxiliar"	"2495 2503"	"5321.1.1"
"S0465-546X2014000400012-1"	"auxiliar de enfermería"	"379 401"	"5321.1.1"
"S0465-546X2014000400012-1"	"auxiliar en el hospital"	"1657 1680"	"5321.1.1"
"S0465-546X2013000400008-1"	"Auxiliar de Enfermería"	"446 468"	"5321.1.1"
"S0465-546X2015000300009-1"	"auxiliar de enfermería"	"416 438"	"5321.1.1"
"cc_onco780"	"auxiliar en un centro geriátrico"	"75 107"	"5321.1.1"
"caso_clinico_psiquiatria144"	"venta de ropa de segunda a domicilio"	"246 282"	"5223.7.8"
"caso_clinico_psiquiatria452"	"estuvo trabajando en negocio familiar (frutería)"	"975 1023"	"5223.7.19"
"caso_clinico_psiquiatria59"	"trabajo en una floristería"	"474 500"	"5223.7.18"
"caso_clinico_medicina_interna937"	"Trabajaba en una floristería"	"187 215"	"5223.7.18"
"caso_clinico_neurologia146"	"florista"	"164 172"	"5223.7.18"
"cc_covid43"	"refirió trabajar en el aeropuerto vendiendo flores"	"145 195"	"5223.7.18"
"cc_covid102"	"refirió trabajar en el aeropuerto vendiendo flores"	"145 195"	"5223.7.18"
"caso_clinico_psiquiatria20"	"dependiente en tiendas de óptica"	"1353 1385"	"5223.7.15"
"caso_clinico_psiquiatria20"	"dependiente en una tienda de óptica"	"1480 1515"	"5223.7.15"
"caso_clinico_psiquiatria20"	"volvió a trabajar en otra tienda de óptica"	"1745 1787"	"5223.7.15"
"caso_clinico_psiquiatria413"	"adiestrador de perros"	"4392 4413"	"5164.2.1.1"
"casos_clinicos_infecciosas108"	"trabajadores de acuarios"	"9790 9814"	"5164.1.3"
"caso_clinico_psiquiatria54"	"azafata en una compañía aérea"	"70 99"	"5111.2.1"
"cc_covid107"	"empleado de una aerolínea"	"32 57"	"5111.2.1"
"caso_clinico_dermatologia486"	"Realiza pilates y senderismo"	"641 669"	"SCTID: 404928000"
"S0034-98872006001000013-1"	"asesora del hogar"	"1218 1235"	"3412.4.5"
"caso_clinico_psiquiatria317"	"ha encontrado trabajo en una residencia de ancianos"	"3558 3609"	"3412.4.11"
"caso_clinico_medicina_interna1157"	"Gerocultora"	"173 184"	"3412.4.11"
"caso_clinico_psiquiatria79"	"taller de confección"	"687 707"	"3323.2.4"
"caso_clinico_psiquiatria135"	"piloto de líneas aéreas"	"103 126"	"3153.2.2"
"caso_clinico_medicina_interna1473"	"Operador de campo en planta química"	"288 323"	"3133.1.3"
"caso_clinico_radiologia903"	"encofrador"	"63 73"	"3123.1.4"
"caso_clinico_atencion_primaria88"	"trabajador en una imprenta"	"582 608"	"3122.4.16"
"caso_clinico_atencion_primaria88"	"trabajo en una imprenta"	"4767 4790"	"3122.4.16"
"caso_clinico_psiquiatria288"	"delineante, y trabajó"	"2565 2586"	"3118.3.4"
"caso_clinico_psiquiatria363"	"informático"	"3687 3698"	"3114.1.2"
"caso_clinico_psiquiatria363"	"informática"	"3413 3424"	"3114.1.2"
"casos_clinicos_profesiones96"	"comienza a trabajar en el departamento informático"	"4199 4249"	"3114.1.2"
"casos_clinicos_profesiones29"	"programador de sistemas"	"2448 2471"	"3114.1.2"
"casos_clinicos_profesiones43"	"técnico en computación"	"1511 1533"	"3114.1.2"
"caso_clinico_medicina_interna1298"	"informático"	"118 129"	"3114.1.2"
"cc_onco608"	"informático"	"67 78"	"3114.1.2"
"cc_onco220"	"informático"	"54 65"	"3114.1.2"
"caso_clinico_atencion_primaria202"	"informático"	"2915 2926"	"3114.1.2"
"caso_clinico_psiquiatria118"	"Trabaja con arte circense y magia"	"234 267"	"2659.2.1"
"S1130-14732006000500005-1"	"equilibrista"	"421 433"	"2659.2.1"
"S1130-14732006000500005-1"	"funambulista"	"434 446"	"2659.2.1"
"caso_clinico_atencion_primaria8"	"Se dedica al espectáculo"	"2295 2319"	"2659.2.1"
"caso_clinico_psiquiatria377"	"Barítono"	"4198 4206"	"2652.3.2"
"casos_clinicos_profesiones86"	"cantante de ópera"	"20 37"	"2652.3.2"
"caso_clinico_medicina_interna149"	"cantaor"	"124 131"	"2652.3.2"
"caso_clinico_medicina_interna63"	"cantaor"	"92 99"	"2652.3.2"
"caso_clinico_psiquiatria124"	"había creado hacía poco un blog"	"784 815"	"2642.1.1"
"caso_clinico_psiquiatria544"	"educador del piso de acogida"	"1438 1466"	"2635.3.6"
"caso_clinico_psiquiatria416"	"educadora social"	"982 998"	"2635.3.6"
"caso_clinico_psiquiatria465"	"personal de Servicios Sociales"	"11981 12011"	"2635.3.6"
"caso_clinico_psiquiatria481"	"educadora"	"11144 11153"	"2635.3.6"
"caso_clinico_psiquiatria513"	"educador"	"124 132"	"2635.3.6"
"caso_clinico_psiquiatria513"	"educadores"	"5999 6009"	"2635.3.6"
"caso_clinico_psiquiatria392"	"educadores del cAS"	"5052 5070"	"2635.3.6"
"caso_clinico_psiquiatria392"	"educadora del cAS"	"8872 8889"	"2635.3.6"
"caso_clinico_psiquiatria392"	"educadora social"	"10525 10541"	"2635.3.6"
"casos_clinicos_profesiones99"	"terapeuta de pareja"	"323 342"	"2635.1.4"
"caso_clinico_psiquiatria391"	"terapeuta referente, del servicio de drogo-dependencias"	"3907 3962"	"2635.1.2"
"caso_clinico_psiquiatria129"	"psicoterapeuta"	"543 557"	"2634.2.4"
"caso_clinico_psiquiatria28"	"terapeuta"	"4412 4421"	"2634.2.4"
"caso_clinico_psiquiatria104"	"terapeuta"	"3410 3419"	"2634.2.4"
"caso_clinico_psiquiatria135"	"terapeuta"	"3233 3242"	"2634.2.4"
"caso_clinico_psiquiatria135"	"terapeuta"	"7827 7836"	"2634.2.4"
"caso_clinico_psiquiatria135"	"terapeuta"	"9289 9298"	"2634.2.4"
"caso_clinico_psiquiatria135"	"terapeuta"	"13047 13056"	"2634.2.4"
"caso_clinico_psiquiatria135"	"terapeuta"	"14844 14853"	"2634.2.4"
"caso_clinico_psiquiatria4"	"terapeuta"	"4416 4425"	"2634.2.4"
"caso_clinico_psiquiatria303"	"terapeuta"	"3918 3927"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"3523 3532"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"4233 4242"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"4518 4527"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"5221 5230"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"5640 5649"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"6131 6140"	"2634.2.4"
"caso_clinico_psiquiatria370"	"Terapeuta"	"6641 6650"	"2634.2.4"
"caso_clinico_psiquiatria391"	"terapeuta"	"3723 3732"	"2634.2.4"
"caso_clinico_psiquiatria155"	"terapeuta"	"144 153"	"2634.2.4"
"caso_clinico_psiquiatria363"	"terapeuta"	"1394 1403"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"3564 3573"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"4275 4284"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"4562 4571"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"5266 5275"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"5687 5696"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"6186 6195"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"6705 6714"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"7524 7533"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"8235 8244"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"8522 8531"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"9226 9235"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"9647 9656"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"10146 10155"	"2634.2.4"
"caso_clinico_psiquiatria369"	"Terapeuta"	"10665 10674"	"2634.2.4"
"caso_clinico_psiquiatria302"	"terapeuta"	"1611 1620"	"2634.2.4"
"caso_clinico_psiquiatria384"	"terapeuta"	"3412 3421"	"2634.2.4"
"caso_clinico_psiquiatria384"	"terapeuta"	"13802 13811"	"2634.2.4"
"caso_clinico_psiquiatria315"	"terapeutas"	"1711 1721"	"2634.2.4"
"caso_clinico_psiquiatria315"	"terapeutas"	"3189 3199"	"2634.2.4"
"caso_clinico_psiquiatria446"	"terapeuta"	"34 43"	"2634.2.4"
"caso_clinico_psiquiatria174"	"Terapeuta"	"193 202"	"2634.2.4"
"caso_clinico_psiquiatria392"	"terapeuta"	"10468 10477"	"2634.2.4"
"caso_clinico_psiquiatria392"	"coterapeuta del cAS"	"10547 10566"	"2634.2.4"
"casos_clinicos_profesiones43"	"psicoterapeuta"	"358 372"	"2634.2.4"
"casos_clinicos_profesiones43"	"psicoterapeuta"	"3008 3022"	"2634.2.4"
"caso_clinico_psiquiatria537"	"espías"	"1170 1176"	"2422.10.7"
"caso_clinico_psiquiatria143"	"espías"	"4364 4370"	"2422.10.7"
"caso_clinico_psiquiatria130"	"asesor fiscal"	"3248 3261"	"2411.1.12"
"caso_clinico_psiquiatria429"	"da algunas clases de informática como extraescolares"	"2522 2574"	"2356.1.1"
"caso_clinico_psiquiatria170"	"profesor de educación física"	"459 487"	"2330.1.16"
"caso_clinico_psiquiatria123"	"profesor de matemáticas de enseñanza media"	"4205 4247"	"2330.1.11"
"caso_clinico_psiquiatria59"	"profesora de literatura"	"2252 2275"	"2330.1.10"
"caso_clinico_psiquiatria527"	"imparte cursos formativos de cocina"	"4087 4122"	"2320.1.13"
"caso_clinico_psiquiatria178"	"profesora de Historia del Arte en una universidad privada"	"154 211"	"2310.1.20"
"casos_clinicos_infecciosas150"	"trabajar en la industria farmacéutica"	"398 435"	"2262.1.2.2"
"caso_clinico_psiquiatria377"	"director de escena"	"4209 4227"	"2166.4.6"
"caso_clinico_atencion_primaria183"	"se dedica a la ingeniería informática"	"3336 3373"	"2152.1.1"
"caso_clinico_medicina_interna868"	"tesorero en una fábrica de frutos secos"	"222 261"	"1211.1.4"
"caso_clinico_psiquiatria526"	"Embajador sideral"	"3126 3143"	"1112.3.1"
"caso_clinico_psiquiatria95"	"llevar la casa"	"3025 3039"	"SCTID: 444168002"
"caso_clinico_psiquiatria21"	"se encarga de los trabajos domésticos"	"2312 2349"	"SCTID: 444168002"
"caso_clinico_psiquiatria16"	"sus labores"	"1102 1113"	"SCTID: 444168002"
"caso_clinico_psiquiatria135"	"se dedica a sus labores"	"151 174"	"SCTID: 444168002"
"caso_clinico_psiquiatria79"	"ama de casa"	"75 86"	"SCTID: 444168002"
"caso_clinico_psiquiatria111"	"ama de casa"	"1725 1736"	"SCTID: 444168002"
"caso_clinico_psiquiatria295"	"se dedicaba a tareas del hogar"	"3040 3070"	"SCTID: 444168002"
"caso_clinico_psiquiatria508"	"Ama de casa"	"85 96"	"SCTID: 444168002"
"caso_clinico_psiquiatria223"	"Ama de casa"	"1222 1233"	"SCTID: 444168002"
"caso_clinico_psiquiatria205"	"se dedica a las tareas del hogar"	"1302 1334"	"SCTID: 444168002"
"caso_clinico_psiquiatria158"	"ama de casa"	"293 304"	"SCTID: 444168002"
"caso_clinico_psiquiatria166"	"se dedica a las tareas de la casa"	"541 574"	"SCTID: 444168002"
"caso_clinico_psiquiatria414"	"ama de casa"	"802 813"	"SCTID: 444168002"
"caso_clinico_psiquiatria296"	"se ocupa de tareas domésticas"	"10259 10288"	"SCTID: 444168002"
"caso_clinico_psiquiatria147"	"ama de casa"	"18 29"	"SCTID: 444168002"
"casos_clinicos_profesiones82"	"Ama de Casa"	"167 178"	"SCTID: 444168002"
"casos_clinicos_profesiones18"	"Ama de casa"	"118 129"	"SCTID: 444168002"
"casos_clinicos_profesiones81"	"Ama de casa"	"75 86"	"SCTID: 444168002"
"caso_clinico_medicina_interna1404"	"Ama de casa"	"40 51"	"SCTID: 444168002"
"caso_clinico_medicina_interna1602"	"ama de casa"	"53 64"	"SCTID: 444168002"
"caso_clinico_medicina_interna1286"	"Ama de casa"	"518 529"	"SCTID: 444168002"
"caso_clinico_medicina_interna949"	"Ama de casa"	"112 123"	"SCTID: 444168002"
"caso_clinico_medicina_interna493"	"Ama de casa"	"117 128"	"SCTID: 444168002"
"caso_clinico_medicina_interna184"	"ama de casa"	"144 155"	"SCTID: 444168002"
"caso_clinico_medicina_interna71"	"ama de casa"	"789 800"	"SCTID: 444168002"
"casos_clinicos_infecciosas2"	"ama de casa"	"302 313"	"SCTID: 444168002"
"caso_clinico_radiologia992"	"OCUPACION: HOGAR"	"106 122"	"SCTID: 444168002"
"caso_clinico_radiologia1009"	"ama de casa"	"233 244"	"SCTID: 444168002"
"caso_clinico_radiologia885"	"ama de casa"	"19 30"	"SCTID: 444168002"
"caso_clinico_dermatologia652"	"ama de casa"	"76 87"	"SCTID: 444168002"
"caso_clinico_dermatologia662"	"ama de casa"	"93 104"	"SCTID: 444168002"
"caso_clinico_dermatologia452"	"ama de casa"	"30 41"	"SCTID: 444168002"
"caso_clinico_dermatologia454"	"ama de casa"	"35 46"	"SCTID: 444168002"
"S0211-57352007000200017-1"	"se dedicaba a las tareas del hogar"	"1363 1397"	"SCTID: 444168002"
"S0213-12852006000600002-1"	"ama de casa"	"560 571"	"SCTID: 444168002"
"S1134-80462008000500004-2"	"ocupación: hogar"	"429 445"	"SCTID: 444168002"
"S1134-80462008000500004-1"	"ocupación: hogar"	"447 463"	"SCTID: 444168002"
"S1134-80462008000500004-3"	"ocupación: hogar"	"368 384"	"SCTID: 444168002"
"S2254-28842017000200184-1"	"Ama de casa"	"4800 4811"	"SCTID: 444168002"
"S2254-28842017000200184-1"	"ama de casa"	"4202 4213"	"SCTID: 444168002"
"S0716-10182017000300013-4"	"dueña de casa"	"590 603"	"SCTID: 444168002"
"cc_onco33"	"Ama de casa"	"557 568"	"SCTID: 444168002"
"cc_onco512"	"Ama de casa"	"269 280"	"SCTID: 444168002"
"cc_onco196"	"se dedicaba a las labores del hogar"	"248 283"	"SCTID: 444168002"
"cc_onco939"	"ama de casa"	"143 154"	"SCTID: 444168002"
"cc_onco562"	"ama de casa"	"294 305"	"SCTID: 444168002"
"cc_onco595"	"Ama de casa"	"28 39"	"SCTID: 444168002"
"cc_onco1503"	"Ama de casa"	"36 47"	"SCTID: 444168002"
"cc_onco84"	"ama de casa"	"928 939"	"SCTID: 444168002"
"cc_onco45"	"ama de casa"	"325 336"	"SCTID: 444168002"
"cc_onco806"	"ama de casa"	"36 47"	"SCTID: 444168002"
"cc_onco975"	"ama de casa"	"48 59"	"SCTID: 444168002"
"cc_onco379"	"ama de casa"	"171 182"	"SCTID: 444168002"
"caso_clinico_atencion_primaria127"	"Ama de casa"	"1685 1696"	"SCTID: 444168002"
"caso_clinico_atencion_primaria137"	"ama de casa"	"1037 1048"	"SCTID: 444168002"
"caso_clinico_atencion_primaria119"	"ama de casa"	"2835 2846"	"SCTID: 444168002"
"caso_clinico_atencion_primaria165"	"Ama de casa"	"2095 2106"	"SCTID: 444168002"
"caso_clinico_atencion_primaria154"	"cuidadora de su madre"	"1822 1843"	"SCTID: 444168002"
"caso_clinico_atencion_primaria154"	"cuidadora de su madre"	"3525 3546"	"SCTID: 444168002"
"caso_clinico_atencion_primaria143"	"Ama de casa"	"2388 2399"	"SCTID: 444168002"
"caso_clinico_atencion_primaria114"	"Ama de casa"	"1567 1578"	"SCTID: 444168002"
"caso_clinico_atencion_primaria187"	"ama de casa"	"1750 1761"	"SCTID: 444168002"
"caso_clinico_psiquiatria65"	"cuidadora principal"	"107 126"	"SCTID: 407543004"
"caso_clinico_psiquiatria65"	"cuidadora principal"	"1782 1801"	"SCTID: 407543004"
"caso_clinico_psiquiatria114"	"Cuidador ppal"	"159 172"	"SCTID: 407543004"
"caso_clinico_psiquiatria77"	"cuidador crucial"	"1945 1961"	"SCTID: 407543004"
"caso_clinico_psiquiatria77"	"cuidador crucial"	"7220 7236"	"SCTID: 407543004"
"caso_clinico_psiquiatria76"	"cuidadora principal"	"2662 2681"	"SCTID: 407543004"
"caso_clinico_psiquiatria452"	"principal cuidadora"	"779 798"	"SCTID: 407543004"
"caso_clinico_psiquiatria514"	"cuidadora principal"	"10892 10911"	"SCTID: 407543004"
"caso_clinico_psiquiatria144"	"cuidador primario"	"54 71"	"SCTID: 407543004"
"caso_clinico_psiquiatria205"	"cuidadora principal"	"1343 1362"	"SCTID: 407543004"
"caso_clinico_psiquiatria489"	"cuidadora principal"	"158 177"	"SCTID: 407543004"
"caso_clinico_psiquiatria489"	"cuidadora principal"	"882 901"	"SCTID: 407543004"
"caso_clinico_psiquiatria365"	"cuidadora principal"	"1247 1266"	"SCTID: 407543004"
"caso_clinico_psiquiatria484"	"principal cuidadora"	"653 672"	"SCTID: 407543004"
"caso_clinico_psiquiatria502"	"principal cuidador"	"2733 2751"	"SCTID: 407543004"
"caso_clinico_medicina_interna1471"	"principal cuidadora"	"4723 4742"	"SCTID: 407543004"
"32631645_ES"	"cuidadores principales"	"1715 1737"	"SCTID: 407543004"
"cc_covid39"	"cuidadores principales"	"1745 1767"	"SCTID: 407543004"
"caso_clinico_atencion_primaria73"	"cuidadora principal"	"1512 1531"	"SCTID: 407543004"
"caso_clinico_atencion_primaria27"	"cuidadora principal"	"2143 2162"	"SCTID: 407543004"
"caso_clinico_atencion_primaria188"	"cuidadora principal"	"4217 4236"	"SCTID: 407543004"
"caso_clinico_atencion_primaria109"	"cuidadora principal"	"2539 2558"	"SCTID: 407543004"
"caso_clinico_atencion_primaria159"	"cuidadora principal"	"1769 1788"	"SCTID: 407543004"
